Date,Year,Month,MonthName,Quarter,StoreID,StoreName,Region,County,StoreType,Category,DonationsLbs,Revenue,UnitsSold,COGS,GrossProfit,GrossMarginPct,RevenuePerLb
2024-03-01,2024,3,Mar,Q1,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Electronics,250,289.64,9,75.45,214.19,0.7395,1.159
2024-03-01,2024,3,Mar,Q1,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Books & Media,157,179.05,45,34.91,144.14000000000001,0.805,1.14
2024-03-01,2024,3,Mar,Q1,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Housewares,344,360.86,99,99.61,261.25,0.724,1.049
2024-03-01,2024,3,Mar,Q1,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Shoes,221,205.49,22,53.89,151.60000000000002,0.7377,0.93
2024-03-01,2024,3,Mar,Q1,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Accessories,53,265.13,34,49.64,215.49,0.8128,5.002
2024-03-01,2024,3,Mar,Q1,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Sports & Leisure,141,89.53,11,17.45,72.08,0.8051,0.635
2024-04-01,2024,4,Apr,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Clothing,628,703.98,80,137.78,566.2,0.8043,1.121
2024-04-01,2024,4,Apr,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Furniture,280,375.18,6,77.03,298.15,0.7947,1.34
2024-04-01,2024,4,Apr,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Electronics,125,299.12,4,57.8,241.32,0.8068,2.393
2024-04-01,2024,4,Apr,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Books & Media,131,192.47,27,51.07,141.4,0.7347,1.469
2024-04-01,2024,4,Apr,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Housewares,314,320.5,69,80.77,239.73000000000002,0.748,1.021
2024-04-01,2024,4,Apr,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Shoes,148,293.46,28,59.68,233.77999999999997,0.7966,1.983
2024-04-01,2024,4,Apr,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Accessories,176,107.7,9,20.75,86.95,0.8073,0.612
2024-04-01,2024,4,Apr,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Sports & Leisure,43,113.05,15,22.17,90.88,0.8039,2.629
2024-05-01,2024,5,May,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Clothing,640,772.28,98,201.92,570.36,0.7385,1.207
2024-05-01,2024,5,May,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Furniture,354,393.27,7,86.29,306.97999999999996,0.7806,1.111
2024-05-01,2024,5,May,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Electronics,132,260.45,5,68.94,191.51,0.7353,1.973
2024-05-01,2024,5,May,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Books & Media,107,147.13,19,34.91,112.22,0.7627,1.375
2024-05-01,2024,5,May,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Housewares,304,414.76,65,79.09,335.66999999999996,0.8093,1.364
2024-05-01,2024,5,May,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Shoes,214,249.79,50,56.47,193.32,0.7739,1.167
2024-05-01,2024,5,May,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Accessories,151,157.46,19,37.03,120.43,0.7648,1.043
2024-05-01,2024,5,May,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Sports & Leisure,108,91.99,13,18.93,73.06,0.7942,0.852
2024-06-01,2024,6,Jun,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Clothing,734,702.06,133,176.17,525.89,0.7491,0.956
2024-06-01,2024,6,Jun,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Furniture,392,320.17,7,75.68,244.49,0.7636,0.817
2024-06-01,2024,6,Jun,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Electronics,254,310.03,4,66.73,243.29999999999995,0.7848,1.221
2024-06-01,2024,6,Jun,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Books & Media,204,189.99,41,37.59,152.4,0.8021,0.931
2024-06-01,2024,6,Jun,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Housewares,340,336.97,41,69.74,267.23,0.793,0.991
2024-06-01,2024,6,Jun,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Shoes,258,186.46,47,35.68,150.78,0.8086,0.723
2024-06-01,2024,6,Jun,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Accessories,159,250.06,41,48.79,201.27,0.8049,1.573
2024-06-01,2024,6,Jun,Q2,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Sports & Leisure,143,57.11,7,10.72,46.39,0.8123,0.399
2024-07-01,2024,7,Jul,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Clothing,653,627.83,54,153.03,474.80000000000007,0.7563,0.961
2024-07-01,2024,7,Jul,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Furniture,244,355.26,14,95.07,260.19,0.7324,1.456
2024-07-01,2024,7,Jul,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Electronics,266,232.03,4,56.27,175.76,0.7575,0.872
2024-07-01,2024,7,Jul,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Books & Media,224,351.62,89,65.5,286.12,0.8137,1.57
2024-07-01,2024,7,Jul,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Housewares,282,352.02,33,68.81,283.21,0.8045,1.248
2024-07-01,2024,7,Jul,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Shoes,193,157.12,27,35.96,121.16,0.7711,0.814
2024-07-01,2024,7,Jul,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Accessories,133,178.71,16,41.32,137.39000000000001,0.7688,1.344
2024-07-01,2024,7,Jul,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Sports & Leisure,38,112.82,21,23.9,88.91999999999999,0.7882,2.969
2024-08-01,2024,8,Aug,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Clothing,619,701.19,59,127.76,573.4300000000001,0.8178,1.133
2024-08-01,2024,8,Aug,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Furniture,289,427.7,15,83.21,344.49,0.8054,1.48
2024-08-01,2024,8,Aug,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Electronics,301,327.47,4,81.6,245.87000000000003,0.7508,1.088
2024-08-01,2024,8,Aug,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Books & Media,194,149.08,28,27.92,121.16000000000001,0.8127,0.768
2024-08-01,2024,8,Aug,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Housewares,325,329.28,36,62.25,267.03,0.811,1.013
2024-08-01,2024,8,Aug,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Shoes,178,178.76,25,33.09,145.67,0.8149,1.004
2024-08-01,2024,8,Aug,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Accessories,137,106.37,16,27.37,79.0,0.7427,0.776
2024-08-01,2024,8,Aug,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Sports & Leisure,69,37.51,5,7.32,30.189999999999998,0.8049,0.544
2024-09-01,2024,9,Sep,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Clothing,554,725.96,109,138.35,587.61,0.8094,1.31
2024-09-01,2024,9,Sep,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Furniture,274,415.36,7,112.62,302.74,0.7289,1.516
2024-09-01,2024,9,Sep,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Electronics,219,197.67,2,48.31,149.35999999999999,0.7556,0.903
2024-09-01,2024,9,Sep,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Books & Media,224,198.07,19,47.67,150.39999999999998,0.7593,0.884
2024-09-01,2024,9,Sep,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Housewares,301,343.53,81,77.77,265.76,0.7736,1.141
2024-09-01,2024,9,Sep,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Shoes,240,76.35,8,18.81,57.53999999999999,0.7536,0.318
2024-09-01,2024,9,Sep,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Accessories,123,145.36,13,28.44,116.92000000000002,0.8043,1.182
2024-09-01,2024,9,Sep,Q3,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Sports & Leisure,79,168.26,14,31.93,136.32999999999998,0.8102,2.13
2024-10-01,2024,10,Oct,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Clothing,492,668.55,58,124.73,543.8199999999999,0.8134,1.359
2024-10-01,2024,10,Oct,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Furniture,344,370.32,10,80.16,290.15999999999997,0.7835,1.077
2024-10-01,2024,10,Oct,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Electronics,239,230.55,4,59.07,171.48000000000002,0.7438,0.965
2024-10-01,2024,10,Oct,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Books & Media,159,85.18,7,19.01,66.17,0.7768,0.536
2024-10-01,2024,10,Oct,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Housewares,210,297.47,43,81.85,215.62000000000003,0.7248,1.417
2024-10-01,2024,10,Oct,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Shoes,156,183.59,19,38.77,144.82,0.7888,1.177
2024-10-01,2024,10,Oct,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Accessories,99,0.0,0,0.0,0.0,,0.0
2024-10-01,2024,10,Oct,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Sports & Leisure,14,0.0,0,0.0,0.0,,0.0
2024-11-01,2024,11,Nov,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Clothing,599,581.35,100,120.78,460.57000000000005,0.7922,0.971
2024-11-01,2024,11,Nov,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Furniture,281,406.7,6,74.4,332.29999999999995,0.8171,1.447
2024-11-01,2024,11,Nov,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Electronics,327,272.71,6,51.31,221.39999999999998,0.8119,0.834
2024-11-01,2024,11,Nov,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Books & Media,133,180.21,24,33.39,146.82,0.8147,1.355
2024-11-01,2024,11,Nov,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Housewares,254,356.04,45,72.74,283.3,0.7957,1.402
2024-11-01,2024,11,Nov,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Shoes,155,172.65,23,36.02,136.63,0.7914,1.114
2024-11-01,2024,11,Nov,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Accessories,174,206.7,19,45.84,160.85999999999999,0.7782,1.188
2024-11-01,2024,11,Nov,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Sports & Leisure,133,115.62,32,26.8,88.82000000000001,0.7682,0.869
2024-12-01,2024,12,Dec,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Clothing,538,531.11,45,124.31,406.8,0.7659,0.987
2024-12-01,2024,12,Dec,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Furniture,260,304.74,13,69.05,235.69,0.7734,1.172
2024-12-01,2024,12,Dec,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Electronics,104,116.18,2,25.06,91.12,0.7843,1.117
2024-12-01,2024,12,Dec,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Books & Media,187,143.51,15,30.69,112.82,0.7861,0.767
2024-12-01,2024,12,Dec,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Housewares,246,336.54,42,61.51,275.03000000000003,0.8172,1.368
2024-12-01,2024,12,Dec,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Shoes,256,139.6,16,35.5,104.1,0.7457,0.545
2024-12-01,2024,12,Dec,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Accessories,85,135.23,19,34.49,100.73999999999998,0.745,1.591
2024-12-01,2024,12,Dec,Q4,S06,Port St. Lucie,Treasure Coast,St. Lucie,Full,Sports & Leisure,0,76.43,10,20.31,56.120000000000005,0.7343,
2023-01-01,2023,1,Jan,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Clothing,344,422.1,38,78.5,343.6,0.814,1.227
2023-01-01,2023,1,Jan,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Furniture,128,141.67,2,38.83,102.83999999999999,0.7259,1.107
2023-01-01,2023,1,Jan,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Electronics,179,122.46,2,24.48,97.97999999999999,0.8001,0.684
2023-01-01,2023,1,Jan,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Books & Media,124,91.31,9,21.05,70.26,0.7695,0.736
2023-01-01,2023,1,Jan,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Housewares,137,194.71,33,43.54,151.17000000000002,0.7764,1.421
2023-01-01,2023,1,Jan,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Shoes,142,30.51,3,8.36,22.150000000000002,0.726,0.215
2023-01-01,2023,1,Jan,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Accessories,144,102.53,12,24.12,78.41,0.7648,0.712
2023-01-01,2023,1,Jan,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Sports & Leisure,50,0.0,0,0.0,0.0,,0.0
2023-02-01,2023,2,Feb,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Clothing,380,409.39,50,113.35,296.03999999999996,0.7231,1.077
2023-02-01,2023,2,Feb,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Furniture,191,166.53,2,46.58,119.95,0.7203,0.872
2023-02-01,2023,2,Feb,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Electronics,176,149.39,4,36.08,113.30999999999999,0.7585,0.849
2023-02-01,2023,2,Feb,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Books & Media,96,89.48,15,22.25,67.23,0.7513,0.932
2023-02-01,2023,2,Feb,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Housewares,208,174.03,43,40.69,133.34,0.7662,0.837
2023-02-01,2023,2,Feb,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Shoes,167,160.33,17,44.39,115.94000000000001,0.7231,0.96
2023-02-01,2023,2,Feb,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Accessories,89,149.66,33,34.84,114.82,0.7672,1.682
2023-02-01,2023,2,Feb,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Sports & Leisure,31,204.96,23,37.1,167.86,0.819,6.612
2023-03-01,2023,3,Mar,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Clothing,434,432.43,63,96.19,336.24,0.7776,0.996
2023-03-01,2023,3,Mar,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Furniture,141,284.7,6,57.44,227.26,0.7982,2.019
2023-03-01,2023,3,Mar,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Electronics,150,139.71,7,28.25,111.46000000000001,0.7978,0.931
2023-03-01,2023,3,Mar,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Books & Media,98,126.13,29,32.89,93.24,0.7392,1.287
2023-03-01,2023,3,Mar,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Housewares,177,230.2,22,60.9,169.29999999999998,0.7354,1.301
2023-03-01,2023,3,Mar,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Shoes,73,162.2,15,40.99,121.20999999999998,0.7473,2.222
2023-03-01,2023,3,Mar,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Accessories,77,81.06,15,21.02,60.040000000000006,0.7407,1.053
2023-03-01,2023,3,Mar,Q1,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Sports & Leisure,96,33.23,4,8.98,24.249999999999996,0.7298,0.346
2023-04-01,2023,4,Apr,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Clothing,473,454.91,41,102.81,352.1,0.774,0.962
2023-04-01,2023,4,Apr,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Furniture,241,218.34,2,45.17,173.17000000000002,0.7931,0.906
2023-04-01,2023,4,Apr,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Electronics,181,146.27,2,28.44,117.83000000000001,0.8056,0.808
2023-04-01,2023,4,Apr,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Books & Media,128,5.42,0,0.98,4.4399999999999995,0.8192,0.042
2023-04-01,2023,4,Apr,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Housewares,170,323.37,81,82.62,240.75,0.7445,1.902
2023-04-01,2023,4,Apr,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Shoes,116,108.25,21,25.73,82.52,0.7623,0.933
2023-04-01,2023,4,Apr,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Accessories,158,48.4,5,10.58,37.82,0.7814,0.306
2023-04-01,2023,4,Apr,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Sports & Leisure,54,65.66,15,17.61,48.05,0.7318,1.216
2023-05-01,2023,5,May,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Clothing,483,497.13,85,107.9,389.23,0.783,1.029
2023-05-01,2023,5,May,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Furniture,218,275.14,4,60.81,214.32999999999998,0.779,1.262
2023-05-01,2023,5,May,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Electronics,177,292.89,7,63.97,228.92,0.7816,1.655
2023-05-01,2023,5,May,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Books & Media,90,201.81,44,41.41,160.4,0.7948,2.242
2023-05-01,2023,5,May,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Housewares,257,404.8,47,87.68,317.12,0.7834,1.575
2023-05-01,2023,5,May,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Shoes,114,185.26,40,43.29,141.97,0.7663,1.625
2023-05-01,2023,5,May,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Accessories,139,105.94,10,21.69,84.25,0.7953,0.762
2023-05-01,2023,5,May,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Sports & Leisure,74,33.59,6,7.29,26.300000000000004,0.783,0.454
2023-06-01,2023,6,Jun,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Clothing,452,550.41,79,125.77,424.64,0.7715,1.218
2023-06-01,2023,6,Jun,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Furniture,220,291.78,4,72.74,219.03999999999996,0.7507,1.326
2023-06-01,2023,6,Jun,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Electronics,161,314.0,11,77.43,236.57,0.7534,1.95
2023-06-01,2023,6,Jun,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Books & Media,71,214.1,19,51.11,162.99,0.7613,3.015
2023-06-01,2023,6,Jun,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Housewares,285,212.29,20,48.71,163.57999999999998,0.7705,0.745
2023-06-01,2023,6,Jun,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Shoes,134,94.45,8,25.47,68.98,0.7303,0.705
2023-06-01,2023,6,Jun,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Accessories,95,176.36,35,35.97,140.39000000000001,0.796,1.856
2023-06-01,2023,6,Jun,Q2,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Sports & Leisure,31,1.72,0,0.36,1.3599999999999999,0.7907,0.055
2023-07-01,2023,7,Jul,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Clothing,390,484.1,49,130.39,353.71000000000004,0.7307,1.241
2023-07-01,2023,7,Jul,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Furniture,282,223.19,7,43.08,180.11,0.807,0.791
2023-07-01,2023,7,Jul,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Electronics,163,248.01,11,47.91,200.1,0.8068,1.522
2023-07-01,2023,7,Jul,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Books & Media,72,190.97,23,44.45,146.51999999999998,0.7672,2.652
2023-07-01,2023,7,Jul,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Housewares,239,227.55,37,56.75,170.8,0.7506,0.952
2023-07-01,2023,7,Jul,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Shoes,97,84.95,10,15.91,69.04,0.8127,0.876
2023-07-01,2023,7,Jul,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Accessories,136,62.96,6,14.87,48.09,0.7638,0.463
2023-07-01,2023,7,Jul,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Sports & Leisure,14,154.24,14,32.31,121.93,0.7905,11.017
2023-08-01,2023,8,Aug,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Clothing,420,588.78,96,133.03,455.75,0.7741,1.402
2023-08-01,2023,8,Aug,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Furniture,227,308.08,4,83.28,224.79999999999998,0.7297,1.357
2023-08-01,2023,8,Aug,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Electronics,210,128.03,1,34.02,94.00999999999999,0.7343,0.61
2023-08-01,2023,8,Aug,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Books & Media,114,80.27,14,16.79,63.48,0.7908,0.704
2023-08-01,2023,8,Aug,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Housewares,285,157.16,36,33.59,123.57,0.7863,0.551
2023-08-01,2023,8,Aug,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Shoes,89,142.24,12,30.5,111.74000000000001,0.7856,1.598
2023-08-01,2023,8,Aug,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Accessories,131,115.76,32,23.59,92.17,0.7962,0.884
2023-08-01,2023,8,Aug,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Sports & Leisure,103,83.93,11,23.45,60.480000000000004,0.7206,0.815
2023-09-01,2023,9,Sep,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Clothing,354,438.08,53,92.19,345.89,0.7896,1.238
2023-09-01,2023,9,Sep,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Furniture,219,289.26,3,60.36,228.89999999999998,0.7913,1.321
2023-09-01,2023,9,Sep,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Electronics,155,161.92,4,41.98,119.94,0.7407,1.045
2023-09-01,2023,9,Sep,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Books & Media,98,178.77,40,47.73,131.04000000000002,0.733,1.824
2023-09-01,2023,9,Sep,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Housewares,185,150.22,25,38.11,112.11,0.7463,0.812
2023-09-01,2023,9,Sep,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Shoes,128,22.24,2,4.71,17.529999999999998,0.7882,0.174
2023-09-01,2023,9,Sep,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Accessories,114,134.16,16,35.23,98.93,0.7374,1.177
2023-09-01,2023,9,Sep,Q3,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Sports & Leisure,0,5.92,0,1.23,4.6899999999999995,0.7922,
2023-10-01,2023,10,Oct,Q4,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Clothing,363,447.82,56,83.16,364.65999999999997,0.8143,1.234
2023-10-01,2023,10,Oct,Q4,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Furniture,186,113.12,2,29.41,83.71000000000001,0.74,0.608
2023-10-01,2023,10,Oct,Q4,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Electronics,82,131.06,3,33.73,97.33000000000001,0.7426,1.598
2023-10-01,2023,10,Oct,Q4,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Books & Media,60,103.09,18,28.17,74.92,0.7267,1.718
2023-10-01,2023,10,Oct,Q4,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Housewares,175,325.05,41,90.21,234.84000000000003,0.7225,1.857
2023-10-01,2023,10,Oct,Q4,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Shoes,154,121.8,23,24.52,97.28,0.7987,0.791
2023-10-01,2023,10,Oct,Q4,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Accessories,118,94.87,22,21.93,72.94,0.7688,0.804
2023-10-01,2023,10,Oct,Q4,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Sports & Leisure,106,0.0,0,0.0,0.0,,0.0
2023-11-01,2023,11,Nov,Q4,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Clothing,352,358.38,48,85.98,272.4,0.7601,1.018
2023-11-01,2023,11,Nov,Q4,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Furniture,187,199.33,10,42.4,156.93,0.7873,1.066
2023-11-01,2023,11,Nov,Q4,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Electronics,165,151.94,2,28.44,123.5,0.8128,0.921
2023-11-01,2023,11,Nov,Q4,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Books & Media,22,134.95,19,26.72,108.22999999999999,0.802,6.134
2023-11-01,2023,11,Nov,Q4,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Housewares,171,228.82,54,55.37,173.45,0.758,1.338
2023-11-01,2023,11,Nov,Q4,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Shoes,114,199.93,38,39.81,160.12,0.8009,1.754
2023-11-01,2023,11,Nov,Q4,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Accessories,121,53.35,10,11.32,42.03,0.7878,0.441
2023-11-01,2023,11,Nov,Q4,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Sports & Leisure,26,0.0,0,0.0,0.0,,0.0
2023-12-01,2023,12,Dec,Q4,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Clothing,353,254.16,22,66.25,187.91,0.7393,0.72
2023-12-01,2023,12,Dec,Q4,S07,Fort Pierce,Treasure Coast,St. Lucie,Outlet,Furniture,149,78.05,2,15.61,62.44,0.8,0.524
